,Unnamed: 0,Unnamed: 0_x,lat,lng,name,osm_accuracy,population,district,subject,density,ivl_per_100k,ivl_number,ekmo_per_100k,ekmo_number,life_quality_place_rating,ecology,cleanness,public_services,neighbourhood,children_places,sport_and_outdoor,shops_and_malls,public_transport,security,life_costs,infected_3003,died_3003,recovered_3003,sick_3003,infected_1503,died_1503,recovered_1503,sick_1503,inf_rate,avg_temp_min,avg_temp_max,avg_temp_std,avg_temp_median,humidity_min,humidity_max,humidity_std,humidity_median,pressure_min,pressure_max,pressure_std,pressure_median,wind_speed_ms_min,wind_speed_ms_max,wind_speed_ms_std,wind_speed_ms_median,region_x,region_mapped_x,urban_50-54_years,urban_55-59_years,urban_60-64_years,urban_65-69_years,urban_70-74_years,urban_75-79_years,urban_80-84_years,urban_85-89_years,urban_90-94_years,rural_50-54_years,rural_55-59_years,rural_60-64_years,rural_65-69_years,rural_70-74_years,rural_75-79_years,rural_80-84_years,rural_85-89_years,rural_90-94_years,region.1,region.2,work_ratio_15-72_years,work_ratio_55-64_years,work_ratio_15-24_years,work_ratio_15-64_years,work_ratio_25-54_years,region_mapped_2,equality ,num_patients_tubercul_1992,num_patients_tubercul_1993,num_patients_tubercul_1994,num_patients_tubercul_1995,num_patients_tubercul_1996,num_patients_tubercul_1997,num_patients_tubercul_1998,num_patients_tubercul_1999,num_patients_tubercul_2000,num_patients_tubercul_2001,num_patients_tubercul_2002,num_patients_tubercul_2003,num_patients_tubercul_2004,num_patients_tubercul_2005,num_patients_tubercul_2006,num_patients_tubercul_2007,num_patients_tubercul_2008,num_patients_tubercul_2009,num_patients_tubercul_2010,num_patients_tubercul_2011,num_patients_tubercul_2012,num_patients_tubercul_2013,num_patients_tubercul_2014,num_patients_tubercul_2015,num_patients_tubercul_2016,num_patients_tubercul_2017,region_mapped_v3,volume_serv_household_2017,volume_serv_chargeable_2017,volume_serv_transport_2017,volume_serv_post_2017,volume_serv_accommodation_2017,volume_serv_telecom_2017,volume_serv_others_2017,volume_serv_veterinary_2017,volume_serv_housing_2017,volume_serv_education_2017,volume_serv_medicine_2017,volume_serv_disabled_2017,volume_serv_culture_2017,volume_serv_sport_2017,volume_serv_hotels_2017,volume_serv_tourism_2017,volume_serv_sanatorium_2017,region_mapped_v4,num_phones_rural_2018,num_phones_urban_2019,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,region_y,region_mapped_y,bus_march_travel_18,bus_april_travel_18,epirank_avia,epirank_bus,epirank_train,epirank_avia_cat,epirank_bus_cat,epirank_train_cat,Unnamed: 0_y,id,whole_population,urban,rural,has_metro
822,822,780,54.9307169,58.1743686,Усть-Катав,0.6872086069288841,23586.0,Уральский,Челябинская область,39.74,24.5,849.0,0.06,2.0,,,,,,,,,,,,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.7080502011022096,-6.5,4.14,3.214621654402331,1.14,41.43,92.71,15.360456187422109,66.14,732.0,759.0,8.095854318282685,748.0,2.0,8.0,1.6676187756655838,5.0,Челябинская область,Челябинская область,161067.99,187429.0,188328.0,169555.0,113393.99,60719.99,71680.99,25796.99,11646.0,36988.0,48202.0,48792.99,37635.99,22131.0,12140.99,15151.0,5420.0,2257.0,Челябинская область,Челябинская область,68.4,57.6,30.1,75.7,91.7,Челябинская область,TRUE,1013.0,1230.0,1312.0,1413.0,1534.0,1635.0,1770.0,1829.0,2912.0,2945.0,2861.0,2828.0,3118.0,2880.0,2658.0,3080.0,2950.0,2940.0,2888.0,2583.0,2434.0,2102.0,2005.0,2233.0,2041.0,1876.0,Челябинская область,18028947.5,151220942.69,15237944.6,739252.7,2062333.5,22673236.29,2765897.4,265197.8,13923243.7,10467922.19,11988327.69,365513.4,2566715.7,1646040.4,2108511.7,5216405.5,1519721.0,Челябинская область,561445.0,41636.99,,,,,,,,,,,,Челябинская область,Челябинская область,136178.9,137396.4,,2.3738141949902624e-13,6.742425423133814e-05,,0.0,0.0,66,Челябинская область,505443.0,419136.0,86307.0,0.0
823,823,781,56.7803671,105.74649369999999,Усть-Кут,0.690290314647502,45061.0,Сибирский,Иркутская область,3.13,26.5,633.0,0.0,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0986122886681096,-13.43,3.43,4.899711653323519,-7.71,47.14,90.57,11.957377200866814,62.43,718.0,736.0,5.138093031466049,727.0,2.0,6.0,1.3522468075656269,4.0,Иркутская область,Иркутская область,100605.0,115913.99,114705.99,100189.0,64159.99,35679.0,38692.0,13317.99,5149.0,30248.99,37142.0,36447.99,27850.0,14856.0,7837.0,9090.0,3619.0,1333.0,Иркутская область,Иркутская область,62.3,43.9,29.5,68.0,84.9,Иркутская область,TRUE,1078.0,1253.0,1488.0,1569.0,1464.0,1512.0,2522.0,3373.0,3614.0,3902.0,3290.0,3256.0,3140.0,3126.0,3159.0,3439.0,3576.0,3351.0,3688.0,3700.0,3341.0,3365.0,2954.0,2875.0,2615.0,2324.0,Иркутская область,9109693.4,99686724.7,16636875.39,494925.0,1479870.8,16930257.99,2121695.79,241093.2,10427725.39,7502084.69,7057327.7,373311.3,1840103.4,809961.7,2275095.6,2081366.7,1395371.4,Иркутская область,321450.99,18080.0,,,,,,,,,,,,Иркутская область,Иркутская область,134405.2,133269.7,0.0005197993945756251,1.0427249915546975e-09,0.0012431519071323875,0.0,2.0,0.0,74,Иркутская область,294539.0,239184.0,55355.0,0.0
824,824,782,45.2178027,39.6896725,Усть-Лабинск,0.684132173720047,43268.0,Южный,Краснодарский край,73.73,17.6,1000.0,0.07,4.0,,,,,,,,,,,,17.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,2.8903717578961645,5.14,16.86,3.5827999160007864,12.5,48.43,81.57,9.804924758702104,67.43,756.0,766.0,3.1667919774704827,762.0,2.0,6.0,1.0465362369445672,3.0,Краснодарский край,Краснодарский край,181771.0,206916.0,198170.99,179246.99,124592.0,72718.99,80976.99,24048.99,10715.99,154571.0,186884.0,178566.99,154503.0,99462.0,65497.99,76176.99,21533.99,12139.99,Краснодарский край,Краснодарский край,64.59,52.4,23.5,72.2,89.3,Краснодарский край,TRUE,1530.0,1915.0,2197.0,2078.0,2242.0,2001.0,2852.0,3279.0,3710.0,3741.0,3637.0,3620.0,3573.0,3276.0,3105.0,3676.0,3653.0,3443.0,3623.0,254.0,3352.0,2953.0,2659.0,2443.0,2135.0,1981.0,Краснодарский край,65461511.7,479806103.39,77709820.79,2281604.0,24220986.6,59673149.39,15273758.5,1228448.8,17486987.39,26762438.69,19799493.7,351889.2,7763936.9,4763420.0,49853516.5,7880288.2,16026330.39,Краснодарский край,589577.99,315344.0,,,,,,,,,,,,Краснодарский край,Краснодарский край,329792.1,328273.8,,4.4317369128768436e-14,7.289998706062805e-05,,0.0,0.0,34,Краснодарский край,847286.0,452437.0,394849.0,0.0
825,825,783,58.843136,36.429728999999995,Устюжна,0.584782664587727,9478.0,Северо-Западный,Вологодская область,8.08,22.1,257.0,0.0,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0986122886681096,-5.43,3.14,2.2514657659485064,1.57,64.71,95.0,8.260845569541265,89.33,729.0,755.0,7.905392975383225,746.0,2.0,6.0,1.4040757000349275,3.0,Вологодская область,Вологодская область,46815.0,56761.0,58041.99,48571.0,29803.99,15808.0,17177.99,6876.0,2487.0,22578.99,29890.99,30722.99,23306.0,13148.0,7101.0,9502.0,5107.0,1983.0,Вологодская область,Вологодская область,58.3,32.1,31.7,64.9,83.9,Вологодская область,TRUE,238.0,332.0,395.0,384.0,609.0,674.0,607.0,645.0,780.0,783.0,654.0,677.0,690.0,633.0,564.0,575.0,608.0,540.0,549.0,506.0,482.0,387.0,389.0,354.0,282.0,252.0,Вологодская область,5689278.7,55810874.99,7935944.7,268190.9,623674.5,7241373.8,1344296.8,120783.0,5290462.2,3111337.5,4863416.4,583876.69,845699.2,458786.0,775042.3,1863762.39,564628.0,Вологодская область,185839.0,40364.0,,,,,,,,,,,,Вологодская область,Вологодская область,56030.5,56837.0,,2.7815448710185354e-13,,,0.0,,24,Вологодская область,167313.0,110805.0,56508.0,0.0
826,826,784,54.726288000000004,55.947727,Уфа,0.664933872525562,1062300.0,Приволжский,Башкортостан,28.3,25.5,1031.0,0.0,,133.0,158.0,136.0,142.0,188.0,96.0,120.0,132.0,157.0,157.0,42.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.791759469228055,-5.14,4.86,3.104086860591249,0.17,61.86,98.0,10.540614963536227,79.67,741.0,770.0,9.062218796950859,758.0,2.0,8.0,1.7182493859684491,6.0,Республика Башкортостан,Республика Башкортостан,145156.99,177070.99,165644.99,127851.0,79350.99,43086.0,51046.0,20082.99,8385.0,112004.0,135924.99,119016.99,84117.99,47437.99,30995.99,42429.0,19751.0,7592.0,Республика Башкортостан,Республика Башкортостан,59.1,39.9,25.7,64.4,82.5,Республика Башкортостан,TRUE,1106.0,1207.0,1363.0,1577.0,1684.0,1681.0,2228.0,2667.0,2883.0,2712.0,2423.0,2421.0,2428.0,2300.0,2231.0,2114.0,1972.0,1940.0,1910.0,1897.0,1873.0,1819.0,1772.0,1730.0,1706.0,1665.0,Республика Башкортостан,33143450.8,249900260.6,43202165.2,852839.8,6047570.2,27827709.3,10853595.9,442370.4,15112430.09,22298258.89,24027362.99,277034.0,2619170.0,1968966.8,2691204.1,4382370.19,4567729.3,Республика Башкортостан,407017.0,272583.0,,,,,,,,,,,,Республика Башкортостан,Республика Башкортостан,288080.3,280323.0,0.016161802246420928,1.5215200598295655e-11,0.00578302622167374,1.0,0.0,1.0,46,Башкортостан,519168.0,301363.0,217805.0,0.0
827,827,785,63.58317295,53.720504738682784,Ухта,0.6008500259282591,99642.0,Северо-Западный,Коми,2.02,0.0,0.12,1.0,,170.0,190.0,147.0,146.0,103.0,229.0,171.0,199.0,175.0,52.0,122.0,22.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,3.1354942159291497,-8.67,2.0,3.7281627033777833,-0.14,65.71,99.0,11.920132949082804,86.71,729.0,765.0,9.946044918650287,748.0,1.0,6.0,1.0465362369445672,3.0,Республика Коми,Республика Коми,39756.99,45112.99,41794.0,32754.99,19729.0,9904.0,10152.0,3580.0,1336.0,13812.0,17478.99,16429.0,11330.99,5750.99,2830.0,3681.0,1672.0,574.0,Республика Коми,Республика Коми,60.7,39.6,29.0,66.7,84.1,Республика Коми,TRUE,377.0,516.0,664.0,670.0,678.0,704.0,712.0,1278.0,1010.0,1037.0,956.0,907.0,843.0,862.0,796.0,926.0,882.0,820.0,709.0,649.0,657.0,605.0,518.0,488.0,440.0,353.0,Республика Коми,4104440.1,48515001.39,8024857.9,350173.3,277660.99,7025308.5,1017217.4,38308.4,4497679.59,3008418.5,3305797.0,125274.89,498932.9,394695.6,554644.9,1506105.0,260198.1,Республика Коми,155917.0,37945.99,,,,,,,,,,,,Республика Коми,Республика Коми,42401.2,43476.7,0.0012459167018195995,1.6047909471385628e-12,0.0012295819341017948,0.0,0.0,0.0,20,Коми,92707.0,69613.0,23094.0,0.0
828,828,786,54.316596999999994,59.384636,Учалы,0.592852395253693,37771.0,Приволжский,Башкортостан,28.3,25.5,1031.0,0.0,,,,,,,,,,,,,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.791759469228055,-5.14,4.86,3.104086860591249,0.17,61.86,98.0,10.540614963536227,79.67,741.0,770.0,9.062218796950859,758.0,2.0,8.0,1.7182493859684491,6.0,Республика Башкортостан,Республика Башкортостан,145156.99,177070.99,165644.99,127851.0,79350.99,43086.0,51046.0,20082.99,8385.0,112004.0,135924.99,119016.99,84117.99,47437.99,30995.99,42429.0,19751.0,7592.0,Республика Башкортостан,Республика Башкортостан,59.1,39.9,25.7,64.4,82.5,Республика Башкортостан,TRUE,1106.0,1207.0,1363.0,1577.0,1684.0,1681.0,2228.0,2667.0,2883.0,2712.0,2423.0,2421.0,2428.0,2300.0,2231.0,2114.0,1972.0,1940.0,1910.0,1897.0,1873.0,1819.0,1772.0,1730.0,1706.0,1665.0,Республика Башкортостан,33143450.8,249900260.6,43202165.2,852839.8,6047570.2,27827709.3,10853595.9,442370.4,15112430.09,22298258.89,24027362.99,277034.0,2619170.0,1968966.8,2691204.1,4382370.19,4567729.3,Республика Башкортостан,407017.0,272583.0,,,,,,,,,,,,Республика Башкортостан,Республика Башкортостан,288080.3,280323.0,,4.091520947926431e-13,,,0.0,,46,Башкортостан,519168.0,301363.0,217805.0,0.0
829,829,787,55.809986,94.327774,Уяр,0.595432732995189,12666.0,Сибирский,Красноярский край,1.23,24.6,706.0,0.03,1.0,,,,,,,,,,,,14.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,2.7080502011022096,-16.0,4.29,5.730930448847187,-2.86,64.86,84.43,5.988442280959295,75.57,737.0,762.0,6.784435969818818,750.0,2.0,6.0,1.3020130933435716,3.0,Красноярский край,Красноярский край,123697.99,142732.99,134492.0,113497.99,71866.99,40291.99,42740.0,14849.99,5825.99,39865.0,51352.0,52157.0,41562.0,22258.99,11904.0,13563.0,5549.0,2294.0,Красноярский край,Красноярский край,65.5,45.5,31.7,71.3,88.1,Красноярский край,TRUE,1300.0,1849.0,2123.0,2356.0,2527.0,2160.0,2604.0,2914.0,3058.0,3113.0,3089.0,3189.0,3089.0,3199.0,3021.0,3009.0,3092.0,3008.0,2822.0,2818.0,2705.0,2687.0,2614.0,2534.0,2356.0,2003.0,Красноярский край,18180794.49,156939753.8,20694136.6,857573.5,1718683.0,20906543.19,10194218.2,209970.1,18979257.8,8303523.69,8593428.79,722377.2,2103504.79,1488844.89,1671432.0,2664499.8,1103252.49,Красноярский край,483897.0,59586.0,,,,,,,,,,,,Красноярский край,Красноярский край,196964.8,198630.5,,2.980657545756941e-11,9.152888715471804e-05,,0.0,0.0,73,Красноярский край,348735.0,261788.0,86947.0,0.0
830,830,788,52.089344,35.859486,Фатеж,0.582947811442921,,Центральный,Курская область,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Курская область,,,,
831,831,789,45.033669,35.3753628,Феодосия,0.628564572624909,69038.0,Южный,Крым,73.38,34.3,656.0,0.0,,,,,,,,,,,,,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.772588722239781,3.71,17.29,4.268459853835985,14.14,39.43,84.57,13.582876650225383,57.0,731.0,740.0,2.7115274205474784,737.0,1.0,4.0,0.9611501047232548,1.0,Республика Крым,Республика Крым,23297.99,26488.0,27248.99,25757.99,18486.0,10913.0,10958.99,3751.0,1681.0,1925.0,2128.99,2194.99,1888.0,1248.0,890.0,803.0,318.0,142.0,Город федерального значения Севастополь,Город федерального значения Севастополь,61.0,48.9,31.0,67.7,81.09,Город федерального значения Севастополь,TRUE,,,,,,,,,,,,,,,,,,,,,,,214.0,223.0,223.0,220.0,Город федерального значения Севастополь,11059369.6,33532959.3,1943991.6,151426.6,138027.1,2168354.79,2985035.7,46436.2,3735846.39,2012715.1,1521852.6,24158.3,1692359.2,458198.7,1468127.5,180901.6,125493.29,Город федерального значения Севастополь,101003.0,2726.0,,,,,,,,,,,,Республика Крым,Республика Крым,182019.8,189562.6,,8.466672440372242e-13,,,0.0,,33,Крым,310843.0,167752.0,143091.0,0.0
832,832,789,45.033669,35.3753628,Феодосия,0.628564572624909,69038.0,Южный,Крым,73.38,34.3,656.0,0.0,,,,,,,,,,,,,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.791759469228055,3.71,17.29,4.268459853835985,14.14,39.43,84.57,13.582876650225383,57.0,731.0,740.0,2.7115274205474784,737.0,1.0,4.0,0.9611501047232548,1.0,Республика Крым,Республика Крым,23297.99,26488.0,27248.99,25757.99,18486.0,10913.0,10958.99,3751.0,1681.0,1925.0,2128.99,2194.99,1888.0,1248.0,890.0,803.0,318.0,142.0,Город федерального значения Севастополь,Город федерального значения Севастополь,61.0,48.9,31.0,67.7,81.09,Город федерального значения Севастополь,TRUE,,,,,,,,,,,,,,,,,,,,,,,214.0,223.0,223.0,220.0,Город федерального значения Севастополь,11059369.6,33532959.3,1943991.6,151426.6,138027.1,2168354.79,2985035.7,46436.2,3735846.39,2012715.1,1521852.6,24158.3,1692359.2,458198.7,1468127.5,180901.6,125493.29,Город федерального значения Севастополь,101003.0,2726.0,,,,,,,,,,,,Республика Крым,Республика Крым,182019.8,189562.6,,8.466672440372242e-13,,,0.0,,33,Крым,310843.0,167752.0,143091.0,0.0
833,833,790,49.7653307,43.664987870316,Фролово,0.574587669263214,39489.0,Южный,Волгоградская область,22.14,,,,,,,,,,,,,,,,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6094379124341005,3.14,11.14,2.6868432530884023,8.0,54.57,84.57,9.100499567658488,69.71,752.0,767.0,4.495500395898524,763.0,2.0,10.0,2.1668498091095505,6.0,Волгоградская область,Волгоградская область,115545.0,133745.99,130114.99,118803.99,82754.99,48710.0,56509.0,19519.0,9297.0,38344.0,46079.99,42925.0,33763.0,21310.99,14766.0,17333.0,5806.0,2798.0,Волгоградская область,Волгоградская область,61.4,47.3,29.1,68.09,83.4,Волгоградская область,TRUE,1275.0,1336.0,1424.0,1661.0,1717.0,1905.0,2707.0,2669.0,2967.0,3279.0,3615.0,2801.0,2969.0,3041.0,2807.0,3099.0,2843.0,2697.0,2457.0,254.0,2240.0,2045.0,1938.0,1754.0,1623.0,1612.0,Волгоградская область,17338885.7,133057126.9,18942042.1,711363.0,819814.8,19178690.09,7242842.5,304756.09,10041440.9,11245455.2,9034328.3,104726.2,1790077.6,933107.3,1814543.8,2283534.6,596131.69,Волгоградская область,374163.99,46592.0,,,,,,,,,,,,Волгоградская область,Волгоградская область,316181.2,322645.1,,5.208056673599418e-14,8.473068322786065e-05,,0.0,0.0,36,Волгоградская область,406320.0,314949.0,91371.0,0.0
834,834,791,57.24875600000001,41.10923,Фурманов,0.582947811442921,36149.0,Центральный,Ивановская область,42.45,17.9,178.0,0.0,,,,,,,,,,,,,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.302585092994046,-3.57,4.71,2.2629262555583285,1.86,65.86,94.14,7.727837312198642,87.86,730.0,754.0,7.278147330978433,748.0,1.0,8.0,1.8847761013926696,4.0,Ивановская область,Ивановская область,50749.0,57161.0,57437.99,52512.0,35685.99,19297.0,22615.99,9396.0,3982.0,12549.0,16010.99,16097.99,13136.0,8038.99,4976.0,6171.0,2900.0,1200.0,Ивановская область,Ивановская область,65.09,51.4,37.2,73.0,87.9,Ивановская область,TRUE,424.0,494.0,576.0,708.0,840.0,943.0,902.0,899.0,1189.0,947.0,772.0,728.0,587.0,647.0,672.0,578.0,610.0,631.0,533.0,552.0,526.0,494.0,442.0,435.0,439.0,342.0,Ивановская область,4591852.0,41799177.7,4465011.19,346888.3,414434.3,6044888.7,1299123.8,97991.7,3677765.4,2540649.0,2853202.1,107399.3,617355.8,353327.0,464188.1,739254.7,372243.1,Ивановская область,167719.99,13763.99,,,,,,,,,,,,Ивановская область,Ивановская область,45259.1,45037.2,,2.264019370767056e-14,8.858254227482026e-05,,0.0,0.0,5,Ивановская область,171668.0,137387.0,34281.0,0.0
835,835,792,48.481403,135.07693500000002,Хабаровск,0.6544454682560921,42977.0,Дальневосточный,Хабаровский край,1.68,0.0,0.08,1.0,,91.0,137.0,93.0,55.0,192.0,80.0,75.0,217.0,41.0,133.0,104.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.079441541679836,-9.57,-0.71,2.6003171967684104,-7.29,33.71,82.57,13.34327089192294,56.57,747.0,767.0,6.39940473422179,758.0,2.0,8.0,1.7402791237532642,3.0,Хабаровский край,Хабаровский край,62490.99,65484.99,61578.0,60175.0,43428.99,23659.99,21774.99,7014.0,2634.0,13047.99,15457.99,15178.99,12609.99,7313.0,3636.0,3328.99,1075.0,346.0,Хабаровский край,Хабаровский край,67.09,43.6,36.79,73.5,90.1,Хабаровский край,FALSE,854.0,1048.0,1051.0,965.0,1146.0,1193.0,1333.0,1854.0,1767.0,1777.0,1779.0,1874.0,1730.0,1838.0,1721.0,1806.0,1947.0,2012.0,1771.0,1661.0,1615.0,1599.0,1422.0,1437.0,1374.0,1283.0,Хабаровский край,8626806.29,140377744.5,49955516.2,965675.5,499559.0,16101525.89,3424746.1,195021.7,10272000.6,9216996.49,7316348.49,417787.4,1270126.1,628972.6,2320944.39,1541415.4,314810.0,Хабаровский край,270922.0,28787.99,,,,,,,,,,,,Хабаровский край,Хабаровский край,87800.4,90743.2,0.007409942445208442,3.0652735055663853e-97,0.005008926114385505,1.0,0.0,1.0,82,Хабаровский край,172294.0,147718.0,24576.0,0.0
836,836,793,44.4231032,39.5369484,Хадыженск,0.590337454409521,21580.0,Южный,Краснодарский край,73.73,17.6,1000.0,0.07,4.0,,,,,,,,,,,,17.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,2.8903717578961645,5.14,16.86,3.5827999160007864,12.5,48.43,81.57,9.804924758702104,67.43,756.0,766.0,3.1667919774704827,762.0,2.0,6.0,1.0465362369445672,3.0,Краснодарский край,Краснодарский край,181771.0,206916.0,198170.99,179246.99,124592.0,72718.99,80976.99,24048.99,10715.99,154571.0,186884.0,178566.99,154503.0,99462.0,65497.99,76176.99,21533.99,12139.99,Краснодарский край,Краснодарский край,64.59,52.4,23.5,72.2,89.3,Краснодарский край,TRUE,1530.0,1915.0,2197.0,2078.0,2242.0,2001.0,2852.0,3279.0,3710.0,3741.0,3637.0,3620.0,3573.0,3276.0,3105.0,3676.0,3653.0,3443.0,3623.0,254.0,3352.0,2953.0,2659.0,2443.0,2135.0,1981.0,Краснодарский край,65461511.7,479806103.39,77709820.79,2281604.0,24220986.6,59673149.39,15273758.5,1228448.8,17486987.39,26762438.69,19799493.7,351889.2,7763936.9,4763420.0,49853516.5,7880288.2,16026330.39,Краснодарский край,589577.99,315344.0,,,,,,,,,,,,Краснодарский край,Краснодарский край,329792.1,328273.8,,,0.0003404407620503615,,,0.0,34,Краснодарский край,847286.0,452437.0,394849.0,0.0
837,837,794,61.00346,69.01915699999999,Ханты-Мансийск,0.7237778944346159,20283.0,Уральский,Ханты-Мансийский АО — Югра,3.16,56.8,951.0,0.18,3.0,9.0,18.0,25.0,20.0,26.0,66.0,31.0,231.0,2.0,6.0,72.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.791759469228055,-13.67,4.0,4.86768479239312,-1.33,58.0,91.0,9.424083737197707,74.71,736.0,772.0,8.551246080180984,755.0,3.0,7.0,1.3972762620115438,5.0,Ханты-Мансийский автономный округ — Югра,Ханты-Мансийский автономный округ — Югра,98625.0,113972.99,92883.0,58167.99,27133.99,11280.0,10184.0,3099.0,1177.0,8779.0,9845.0,7927.99,5162.0,2335.0,1035.0,1045.0,402.0,104.0,Ханты-Мансийский автономный округ - Югра (Тюменская область),Ханты-Мансийский автономный округ - Югра (Тюменская область),71.59,61.8,25.1,76.09,91.4,Ханты-Мансийский автономный округ - Югра (Тюменская область),TRUE,,,,,,,,,,,,1200.0,1354.0,1389.0,1423.0,1299.0,1302.0,1238.0,1186.0,1214.0,1075.0,934.0,998.0,965.0,868.0,758.0,Ханты-Мансийский автономный округ - Югра (Тюменская область),8403252.1,107799201.19,15292708.7,656361.6,861884.8,23080072.39,2120679.49,139978.79,14905597.59,6493140.3,5877815.59,122312.5,1254039.9,976876.7,1841830.9,2123137.19,857232.4,Ханты-Мансийский автономный округ - Югра (Тюменская область),313929.99,15457.99,,,,,,,,,,,,Ханты-Мансийский автономный округ — Югра,Ханты-Мансийский автономный округ — Югра,39991.6,40576.0,0.0033296628995131113,2.2430571670005815e-11,,0.0,0.0,,63,Ханты-Мансийский АО — Югра,92889.0,84799.0,8090.0,0.0
838,838,795,47.408374200000004,47.2538899,Харабали,0.5799837209385159,,Южный,Астраханская область,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Астраханская область,,,,
839,839,796,59.95332370000001,40.2068249,Харовск,0.41,10078.0,Северо-Западный,Вологодская область,8.08,22.1,257.0,0.0,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0986122886681096,-5.43,3.14,2.2514657659485064,1.57,64.71,95.0,8.260845569541265,89.33,729.0,755.0,7.905392975383225,746.0,2.0,6.0,1.4040757000349275,3.0,Вологодская область,Вологодская область,46815.0,56761.0,58041.99,48571.0,29803.99,15808.0,17177.99,6876.0,2487.0,22578.99,29890.99,30722.99,23306.0,13148.0,7101.0,9502.0,5107.0,1983.0,Вологодская область,Вологодская область,58.3,32.1,31.7,64.9,83.9,Вологодская область,TRUE,238.0,332.0,395.0,384.0,609.0,674.0,607.0,645.0,780.0,783.0,654.0,677.0,690.0,633.0,564.0,575.0,608.0,540.0,549.0,506.0,482.0,387.0,389.0,354.0,282.0,252.0,Вологодская область,5689278.7,55810874.99,7935944.7,268190.9,623674.5,7241373.8,1344296.8,120783.0,5290462.2,3111337.5,4863416.4,583876.69,845699.2,458786.0,775042.3,1863762.39,564628.0,Вологодская область,185839.0,40364.0,,,,,,,,,,,,Вологодская область,Вологодская область,56030.5,56837.0,,3.2146952712661694e-14,6.535832224563311e-05,,0.0,0.0,24,Вологодская область,167313.0,110805.0,56508.0,0.0
840,840,797,43.246916,46.5855184,Хасавюрт,0.551100392955434,133929.0,Северо-Кавказский,Дагестан,60.91,,,,,,,,,,,,,,,,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6094379124341005,5.29,13.86,2.439294004029698,10.0,70.14,96.0,7.179168740844848,82.43,751.0,766.0,3.6423435679060527,763.0,2.0,9.0,2.065591117977289,4.0,Республика Дагестан,Республика Дагестан,80354.99,82946.99,60943.99,43133.99,25418.0,16828.0,14961.99,5850.0,1344.0,103517.0,100429.0,72158.99,45844.0,25132.99,17970.99,22664.99,12248.99,3333.0,Республика Дагестан,Республика Дагестан,55.8,44.8,33.7,57.4,68.0,Республика Дагестан,TRUE,1123.0,1288.0,1427.0,1831.0,1697.0,1862.0,1778.0,1983.0,1978.0,2048.0,1759.0,1716.0,1599.0,1553.0,1644.0,1582.0,1596.0,1485.0,1394.0,703.0,1195.0,1087.0,1038.0,962.0,911.0,832.0,Республика Дагестан,19308154.8,118943054.09,30749909.6,619639.6,330833.6,15394701.0,5412641.2,30406.1,2323022.2,8093889.99,9073352.1,190638.2,1751077.1,2659984.1,1554317.2,2417853.2,322029.2,Республика Дагестан,36108.0,4327.0,,,,,,,,,,,,Республика Дагестан,Республика Дагестан,96138.2,94644.1,,1.166634734777368e-14,4.622752289177176e-05,,0.0,0.0,39,Дагестан,208496.0,92061.0,116435.0,0.0
